№ поезда;Порядковый № вагона;Дата;№ вагона;Тип вагона;Тара;Брутто;Нетто;Скорость
763872;23;12.01.2023 12:18:06;73214587;90;0;26800;0;-3,16
763872;22;12.01.2023 12:18:23;51656593;86;0;26000;0;-3,34
763872;21;12.01.2023 12:18:35;51095818;72;0;26350;0;-2,95
763872;20;12.01.2023 12:18:48;73007270;90;0;26700;0;-2,96
763872;19;12.01.2023 12:19:04;58644329;90;0;26150;0;-2,75
763872;18;12.01.2023 12:19:20;73629784;90;0;26100;0;-2,93
763872;17;12.01.2023 12:19:36;57178519;90;0;26150;0;-3,35
763872;16;12.01.2023 12:19:49;55053953;92;0;27400;0;-3,12
763872;15;12.01.2023 12:20:06;54098504;66;0;25300;0;-2,85
763872;14;12.01.2023 12:20:17;57269706;90;0;27150;0;-2,67
763872;13;12.01.2023 12:20:34;57170649;90;0;25800;0;-2,59
763872;12;12.01.2023 12:20:50;54699079;90;0;26400;0;-2,57
763872;11;12.01.2023 12:21:07;55055511;106;0;27050;0;-2,67
763872;10;12.01.2023 12:21:29;51144624;62;0;24450;0;-2,73
763872;9;12.01.2023 12:21:40;57110942;101;0;25150;0;-2,73
763872;8;12.01.2023 12:21:56;53935144;62;0;24500;0;-2,75
763872;7;12.01.2023 12:22:12;51136075;62;0;24300;0;-2,71
763872;6;12.01.2023 12:22:29;55050892;66;0;26250;0;-2,71
763872;5;12.01.2023 12:22:45;75008557;106;0;27100;0;-2,86
763872;4;12.01.2023 12:23:01;51610236;66;0;25800;0;-3,06
763872;3;12.01.2023 12:23:19;57414849;106;0;26450;0;-3,17
763872;2;12.01.2023 12:23:30;51791077;72;0;26900;0;-3,01
763872;1;12.01.2023 12:23:42;57386559;92;0;27000;0;-2,83
763912;1;12.01.2023 16:25:39;;;0;26250;0;3,6
763912;2;12.01.2023 16:25:52;51220325;;0;23750;0;3,57
763912;3;12.01.2023 16:26:04;50623875;;0;89550;0;3,04
763912;4;12.01.2023 16:26:16;52029451;;0;91800;0;2,69
763912;5;12.01.2023 16:26:29;;;0;83000;0;2,5
763912;6;12.01.2023 16:26:45;75054577;;0;90500;0;2,62
763912;7;12.01.2023 16:27:02;51635522;;0;87050;0;2,9
763912;8;12.01.2023 16:27:18;73760480;;0;89950;0;3,12
763912;9;12.01.2023 16:27:30;73657686;;0;91100;0;3,3
763912;10;12.01.2023 16:27:43;75047282;;0;90200;0;3,45
763912;11;12.01.2023 16:27:55;;;0;90800;0;3,55
763912;12;12.01.2023 16:28:07;73760787;;0;90250;0;3,48
763912;13;12.01.2023 16:28:19;;;0;91300;0;3,27
763912;14;12.01.2023 16:28:32;74910050;;0;91150;0;3,05
763912;15;12.01.2023 16:28:44;50752393;;0;89200;0;2,83
763912;16;12.01.2023 16:29:00;56909419;;0;84800;0;2,67
763912;17;12.01.2023 16:29:13;;;0;90750;0;2,56
763912;18;12.01.2023 16:29:29;53881306;;0;90250;0;2,5
763912;19;12.01.2023 16:29:45;;;0;91750;0;2,51
763912;20;12.01.2023 16:30:02;57960890;;0;90750;0;2,59
763912;21;12.01.2023 16:30:18;73300188;;0;90950;0;2,71
763912;22;12.01.2023 16:30:34;;;0;90150;0;2,83
763912;23;12.01.2023 16:30:47;75047761;;0;90250;0;2,97
763912;24;12.01.2023 16:31:03;;;0;90500;0;3,15
763912;25;12.01.2023 16:31:15;51340933;;0;91250;0;3,28
763912;26;12.01.2023 16:31:28;;;0;91000;0;3,3
763912;27;12.01.2023 16:31:40;73908881;;0;91650;0;3,29
763912;28;12.01.2023 16:31:52;75049825;;0;89600;0;3,31
763912;29;12.01.2023 16:32:05;73299489;;0;89450;0;3,37
763912;30;12.01.2023 16:32:17;75038059;;0;90700;0;3,45
763912;31;12.01.2023 16:32:29;51877645;;0;91100;0;3,54
763912;32;12.01.2023 16:32:41;75107268;;0;91400;0;3,57
763912;33;12.01.2023 16:32:54;51770154;;0;85350;0;3,33
763912;34;12.01.2023 16:33:06;73964637;;0;90250;0;2,76
763912;35;12.01.2023 16:33:18;51986719;;0;89950;0;2,13
763912;36;12.01.2023 16:33:35;;;0;82650;0;2,05
763912;37;12.01.2023 16:33:59;;;0;91050;0;2,37
763912;38;12.01.2023 16:34:16;;;0;83800;0;2,75
763912;39;12.01.2023 16:34:32;50048883;;0;81250;0;3,28
763912;40;12.01.2023 16:34:44;51897122;;0;91550;0;3,66
763912;41;12.01.2023 16:34:57;50351444;;0;90850;0;3,73
763953;40;12.01.2023 17:40:04;57408627;106;0;26750;0;-2,7
763953;39;12.01.2023 17:40:20;50739093;66;0;24550;0;-2,95
763953;38;12.01.2023 17:40:37;54704663;106;0;26700;0;-3,21
763953;37;12.01.2023 17:40:53;75057877;101;0;24950;0;-3,43
763953;36;12.01.2023 17:41:05;50939313;106;0;26750;0;-3,4
763953;35;12.01.2023 17:41:18;58641341;106;0;26200;0;-3,31
763953;34;12.01.2023 17:41:30;73993958;106;0;25600;0;-3,24
763953;33;12.01.2023 17:41:48;57111957;101;0;25150;0;-3,11
763953;32;12.01.2023 17:41:59;57209306;106;0;26550;0;-3,01
763953;31;12.01.2023 17:42:17;55551816;106;0;27000;0;-3,13
763953;30;12.01.2023 17:42:27;75033977;92;0;27100;0;-3,06
763953;29;12.01.2023 17:42:40;57208357;92;0;27500;0;-2,96
763953;28;12.01.2023 17:42:56;53258208;66;0;25400;0;-3,08
763953;27;12.01.2023 17:43:14;51844538;92;0;27100;0;-2,83
763953;26;12.01.2023 17:43:25;55052385;90;0;26900;0;-2,94
763953;25;12.01.2023 17:43:41;51840668;66;0;26700;0;-3,05
763953;24;12.01.2023 17:43:59;53851259;66;0;25950;0;-2,89
763953;23;12.01.2023 17:44:10;75036251;92;0;27000;0;-3,1
763953;22;12.01.2023 17:44:26;57274896;90;0;26950;0;-3,11
763953;21;12.01.2023 17:44:39;75107227;101;0;25350;0;-3,22
763953;20;12.01.2023 17:44:55;73007973;90;0;26900;0;-3,12
763953;19;12.01.2023 17:45:07;50068071;106;0;26700;0;-3,14
763953;18;12.01.2023 17:45:23;50648138;72;0;26250;0;-3,6
763953;17;12.01.2023 17:45:37;50913276;66;0;26150;0;-3,44
763953;16;12.01.2023 17:45:48;57043929;66;0;25900;0;-3,31
763953;15;12.01.2023 17:46:00;57199994;90;0;26550;0;-3,49
763953;14;12.01.2023 17:46:13;57356677;90;0;26700;0;-3,39
763953;13;12.01.2023 17:46:25;73911760;106;0;26050;0;-3,09
763953;12;12.01.2023 17:46:43;73981334;66;0;26100;0;-2,89
763953;11;12.01.2023 17:46:54;52089190;90;0;26950;0;-2,84
763953;10;12.01.2023 17:47:10;57201378;106;0;26650;0;-2,77
763953;9;12.01.2023 17:47:26;55552947;106;0;25900;0;-2,71
763953;8;12.01.2023 17:47:43;73276081;90;0;25700;0;-2,63
763953;7;12.01.2023 17:47:59;57953895;66;0;26100;0;-2,49
763953;6;12.01.2023 17:48:15;75129650;92;0;26750;0;-2,46
763953;5;12.01.2023 17:48:36;57333940;90;0;26950;0;-2,63
763953;4;12.01.2023 17:48:52;55947113;106;0;26500;0;-2,84
763953;3;12.01.2023 17:49:10;51179356;62;0;23500;0;-3,01
763953;2;12.01.2023 17:49:21;51412310;66;0;26650;0;-3,05
763953;1;12.01.2023 17:49:37;70728613;86;0;27050;0;-3,19
763993;1;12.01.2023 23:43:39;57386559;;27000;27550;550;2,49
763993;2;12.01.2023 23:43:56;51791077;;26900;27000;100;2,24
763993;3;12.01.2023 23:44:16;57414849;;26450;86700;60250;1,88
763993;4;12.01.2023 23:44:36;51610236;;25800;87900;62100;2,09
763993;5;12.01.2023 23:44:57;75008557;;27100;88150;61050;2,55
763993;6;12.01.2023 23:45:13;55050892;;26250;87800;61550;2,76
763993;7;12.01.2023 23:45:29;51136075;;24300;77300;53000;2,66
763993;8;12.01.2023 23:45:46;53935144;;24500;76750;52250;2,41
763993;9;12.01.2023 23:46:02;57110942;;25150;87650;62500;2,14
763993;10;12.01.2023 23:46:19;51144624;;24450;76950;52500;2,32
763993;11;12.01.2023 23:46:39;55055511;;27050;88500;61450;2,72
763993;12;12.01.2023 23:46:55;54699079;;26400;88050;61650;2,98
763993;13;12.01.2023 23:47:08;57170649;;25800;87400;61600;2,95
763993;14;12.01.2023 23:47:20;57269706;;27150;88750;61600;2,76
763993;15;12.01.2023 23:47:36;54098504;;25300;86100;60800;2,59
763993;16;12.01.2023 23:47:53;55053953;;27400;89650;62250;2,75
763993;17;12.01.2023 23:48:09;57178519;;26150;87750;61600;3,1
763993;18;12.01.2023 23:48:22;73629784;;26100;87550;61450;3,2
763993;19;12.01.2023 23:48:34;58644329;;26150;87450;61300;3,22
763993;20;12.01.2023 23:48:46;73007270;;26700;88150;61450;3,28
763993;21;12.01.2023 23:48:58;51095818;;26350;77850;51500;3,37
763993;22;12.01.2023 23:49:11;51656593;;26000;80350;54350;3,3
763993;23;12.01.2023 23:49:23;73214587;;26800;88350;61550;3,14
763993;24;12.01.2023 23:49:35;50113422;;26000;87400;61400;3,03
763993;25;12.01.2023 23:49:51;57274961;;26950;88300;61350;3
763993;26;12.01.2023 23:50:04;75081323;;27050;88450;61400;2,98
763993;27;12.01.2023 23:50:16;73068462;;26850;88900;62050;2,95
763993;28;12.01.2023 23:50:32;75009167;;25700;87150;61450;2,98
763993;29;12.01.2023 23:50:45;75098723;;25850;87300;61450;3,05
763993;30;12.01.2023 23:51:01;57408254;;26650;88550;61900;3,14
763993;31;12.01.2023 23:51:13;52131398;;26900;88200;61300;3,27
763993;32;12.01.2023 23:51:26;75114751;;24900;87500;62600;3,47
763993;33;12.01.2023 23:51:38;74920182;;24950;86800;61850;3,52
763993;34;12.01.2023 23:51:50;51882546;;27000;88400;61400;3,42
763993;35;12.01.2023 23:51:59;55561914;;26000;87550;61550;3,33
763993;36;12.01.2023 23:52:15;54723432;;25400;87350;61950;3,33
763993;37;12.01.2023 23:52:27;57335499;;24950;76950;52000;3,33
763993;38;12.01.2023 23:52:39;75085712;;25650;87150;61500;3,44
763993;39;12.01.2023 23:52:52;74921180;;24900;86700;61800;3,72
763993;40;12.01.2023 23:53:00;73981201;;26250;87950;61700;3,92
764033;41;13.01.2023 03:41:57;51211704;62;0;25550;0;-2,44
764033;40;13.01.2023 03:42:18;50598580;66;0;24700;0;-2,46
764033;39;13.01.2023 03:42:34;73994659;92;0;27450;0;-2,49
764033;38;13.01.2023 03:42:51;54407507;106;0;26850;0;-2,56
764033;37;13.01.2023 03:43:13;53881140;106;0;26800;0;-2,6
764033;36;13.01.2023 03:43:27;53930897;72;0;25750;0;-2,6
764033;35;13.01.2023 03:43:44;73954182;66;0;27350;0;-2,54
764033;34;13.01.2023 03:44:00;50059732;106;0;26600;0;-2,63
764033;33;13.01.2023 03:44:17;51392314;72;0;25050;0;-2,78
764033;32;13.01.2023 03:44:33;50064203;66;0;24450;0;-2,88
764033;31;13.01.2023 03:44:49;51893469;106;0;26350;0;-3,12
764033;30;13.01.2023 03:45:02;55948475;90;0;26150;0;-2,91
764033;29;13.01.2023 03:45:18;73994311;66;0;27500;0;-2,23
764033;28;13.01.2023 03:45:38;57711590;101;0;24450;0;-2,57
764033;27;13.01.2023 03:46:01;50337021;66;0;26400;0;-2,62
764033;26;13.01.2023 03:46:12;55949630;90;0;25950;0;-2,39
764033;25;13.01.2023 03:46:38;74990284;106;0;26600;0;-2,83
764033;24;13.01.2023 03:46:48;57206518;92;0;27750;0;-2,54
764033;23;13.01.2023 03:47:05;58643610;90;0;26700;0;-2,76
764033;22;13.01.2023 03:47:25;51217149;62;0;23550;0;-2,89
764033;21;13.01.2023 03:47:38;51111201;62;0;22700;0;-2,26
764033;20;13.01.2023 03:47:58;75106047;106;0;26150;0;-2,22
764033;19;13.01.2023 03:48:22;57342008;66;0;25700;0;-3,09
764033;18;13.01.2023 03:48:41;54770987;66;0;24950;0;-3,46
764033;17;13.01.2023 03:48:52;52025772;66;0;25900;0;-3,23
764033;16;13.01.2023 03:49:03;57253213;66;0;25800;0;-2,94
764033;15;13.01.2023 03:49:16;51156164;66;0;24650;0;-2,72
764033;14;13.01.2023 03:49:32;73916363;66;0;25950;0;-2,64
764033;13;13.01.2023 03:49:49;53926747;85;0;28150;0;-2,6
764033;12;13.01.2023 03:50:05;51580835;72;0;27250;0;-2,62
764033;11;13.01.2023 03:50:27;50652155;66;0;24650;0;-2,76
764033;10;13.01.2023 03:50:38;58303272;66;0;25100;0;-2,8
764033;9;13.01.2023 03:50:54;53882908;90;0;26900;0;-2,81
764033;8;13.01.2023 03:51:10;74920646;66;0;24900;0;-2,85
764033;7;13.01.2023 03:51:27;75013086;66;0;25500;0;-2,8
764033;6;13.01.2023 03:51:43;75046888;66;0;26100;0;-2,8
764033;5;13.01.2023 03:52:01;50553676;66;0;24300;0;-2,98
764033;4;13.01.2023 03:52:12;73187783;90;0;26650;0;-3,16
764033;3;13.01.2023 03:52:28;75111658;92;0;27000;0;-3,19
764033;2;13.01.2023 03:52:41;53926952;85;0;28650;0;-3,1
764033;1;13.01.2023 03:52:58;51267219;62;0;23550;0;-3,28
764074;1;13.01.2023 05:27:15;70728613;;27050;26700;0;2,44
764074;2;13.01.2023 05:27:35;51412310;;26650;26900;250;2,75
764074;3;13.01.2023 05:27:51;51179356;;23500;77700;54200;2,58
764074;4;13.01.2023 05:28:04;55947113;;26500;88650;62150;2,28
764074;5;13.01.2023 05:28:24;57333940;;26950;88150;61200;2,31
764074;6;13.01.2023 05:28:41;75129650;;26750;89250;62500;2,55
764074;7;13.01.2023 05:28:57;57953895;;26100;88500;62400;2,78
764074;8;13.01.2023 05:29:13;73276081;;25700;88000;62300;2,94
764074;9;13.01.2023 05:29:26;55552947;;25900;87100;61200;2,99
764074;10;13.01.2023 05:29:42;57201378;;26650;88750;62100;2,92
764074;11;13.01.2023 05:29:54;52089190;;26950;89100;62150;2,93
764074;12;13.01.2023 05:30:11;73981334;;26100;87900;61800;3,08
764074;13;13.01.2023 05:30:23;73911760;;26050;87500;61450;3,2
764074;14;13.01.2023 05:30:35;57356677;;26700;89400;62700;3,07
764074;15;13.01.2023 05:30:48;57199994;;26550;89100;62550;2,79
764074;16;13.01.2023 05:31:04;57043929;;25900;87450;61550;2,71
764074;17;13.01.2023 05:31:16;50913276;;26150;88750;62600;2,96
764074;18;13.01.2023 05:31:33;50648138;;26250;78800;52550;3,08
764074;19;13.01.2023 05:31:45;50068071;;26700;88200;61500;2,98
764074;20;13.01.2023 05:31:57;73007973;;26900;88900;62000;3,04
764074;21;13.01.2023 05:32:14;75107227;;25350;88400;63050;3,2
764074;22;13.01.2023 05:32:26;57274896;;26950;88850;61900;3,23
764074;23;13.01.2023 05:32:38;75036251;;27000;88950;61950;3,27
764074;24;13.01.2023 05:32:51;53851259;;25950;89350;63400;3,26
764074;25;13.01.2023 05:33:03;51840668;;26700;88850;62150;3,18
764074;26;13.01.2023 05:33:15;55052385;;26900;88650;61750;3
764074;27;13.01.2023 05:33:31;51844538;;27100;89850;62750;2,71
764074;28;13.01.2023 05:33:44;53258208;;25400;87050;61650;2,63
764074;29;13.01.2023 05:34:00;57208357;;27500;90000;62500;2,71
764074;30;13.01.2023 05:34:16;75033977;;27100;89250;62150;2,82
764074;31;13.01.2023 05:34:29;55551816;;27000;88500;61500;2,94
764074;32;13.01.2023 05:34:45;57209306;;26550;88450;61900;3,15
764074;33;13.01.2023 05:34:58;57111957;;25150;88000;62850;3,32
764074;34;13.01.2023 05:35:10;73993958;;25600;87150;61550;3,34
764074;35;13.01.2023 05:35:22;58641341;;26200;87450;61250;3,28
764074;36;13.01.2023 05:35:34;50939313;;26750;87900;61150;3,43
764074;37;13.01.2023 05:35:47;75057877;;24950;87250;62300;3,43
764074;38;13.01.2023 05:35:59;54704663;;26700;88750;62050;3,49
764074;39;13.01.2023 05:36:11;50739093;;24550;87000;62450;3,58
764074;40;13.01.2023 05:36:23;57408627;;26750;88200;61450;3,7
764114;41;13.01.2023 14:10:13;50619899;79;0;26500;0;-2,57
764114;40;13.01.2023 14:10:29;73971418;66;0;25950;0;-2,76
764114;39;13.01.2023 14:10:46;73966434;106;0;26700;0;-2,99
764114;38;13.01.2023 14:11:02;54098439;66;0;25900;0;-2,99
764114;37;13.01.2023 14:11:20;73965584;106;0;26600;0;-3,1
764114;36;13.01.2023 14:11:31;58147919;66;0;26050;0;-2,86
764114;35;13.01.2023 14:11:49;50001460;62;0;24150;0;-2,63
764114;34;13.01.2023 14:12:03;50553635;66;0;24000;0;-2,8
764114;33;13.01.2023 14:12:20;57259350;66;0;25950;0;-3,14
764114;32;13.01.2023 14:12:32;52026176;66;0;25900;0;-3,05
764114;31;13.01.2023 14:12:50;73020521;62;0;23750;0;-3,14
764114;30;13.01.2023 14:13:01;73160517;90;0;26450;0;-3,28
764114;29;13.01.2023 14:13:19;73192189;90;0;26950;0;-3,35
764114;28;13.01.2023 14:13:31;73542680;90;0;26800;0;-3,38
764114;27;13.01.2023 14:13:42;58288333;72;0;25300;0;-3,47
764114;26;13.01.2023 14:13:54;51857290;90;0;27000;0;-3,51
764114;25;13.01.2023 14:14:07;55050918;66;0;27250;0;-3,51
764114;24;13.01.2023 14:14:19;51144582;62;0;23900;0;-3,56
764114;23;13.01.2023 14:14:31;51215150;66;0;24750;0;-3,59
764114;22;13.01.2023 14:14:43;53927448;85;0;28250;0;-3,67
764114;21;13.01.2023 14:14:56;55344592;90;0;25850;0;-3,86
764114;20;13.01.2023 14:15:08;51253193;62;0;25450;0;-3,76
764114;19;13.01.2023 14:15:21;51560761;72;0;25250;0;-3,2
764114;18;13.01.2023 14:15:33;51555530;72;0;25750;0;-2,72
764114;17;13.01.2023 14:15:49;75054460;106;0;26450;0;-2,48
764114;16;13.01.2023 14:16:05;51833382;66;0;26150;0;-2,77
764114;15;13.01.2023 14:16:22;73993636;106;0;25550;0;-3,02
764114;14;13.01.2023 14:16:38;54098355;66;0;25200;0;-3,2
764114;13;13.01.2023 14:16:50;75081422;92;0;26500;0;-3,14
764114;12;13.01.2023 14:17:08;57227530;66;0;25550;0;-3,09
764114;11;13.01.2023 14:17:19;55053185;90;0;26400;0;-3,11
764114;10;13.01.2023 14:17:37;51305589;106;0;26550;0;-3,21
764114;9;13.01.2023 14:17:48;50081611;90;0;25950;0;-3,41
764114;8;13.01.2023 14:18:00;57212912;66;0;26200;0;-3,26
764114;7;13.01.2023 14:18:12;58649906;90;0;26800;0;-2,99
764114;6;13.01.2023 14:18:29;50186360;66;0;26050;0;-2,83
764114;5;13.01.2023 14:18:47;53263109;66;0;25100;0;-2,88
764114;4;13.01.2023 14:18:57;57341729;90;0;25850;0;-2,98
764114;3;13.01.2023 14:19:14;51874709;106;0;26750;0;-3
764114;2;13.01.2023 14:19:32;75092015;101;0;24850;0;-3,02
764114;1;13.01.2023 14:19:42;73025876;90;0;26750;0;-3,09
764155;1;13.01.2023 15:39:07;51267219;;23550;23350;0;3,13
764155;2;13.01.2023 15:39:24;53926952;;28650;28750;100;2,81
764155;3;13.01.2023 15:39:36;75111658;;27000;91750;64750;2,36
764155;4;13.01.2023 15:39:56;73187783;;26650;91850;65200;2,45
764155;5;13.01.2023 15:40:13;50553676;;24300;88750;64450;2,74
764155;6;13.01.2023 15:40:29;75046888;;26100;91400;65300;2,93
764155;7;13.01.2023 15:40:41;75013086;;25500;90350;64850;2,86
764155;8;13.01.2023 15:40:54;74920646;;24900;90050;65150;2,64
764155;9;13.01.2023 15:41:10;53882908;;26900;92800;65900;2,5
764155;10;13.01.2023 15:41:27;58303272;;25100;90250;65150;2,7
764155;11;13.01.2023 15:41:43;50652155;;24650;90650;66000;2,97
764155;12;13.01.2023 15:41:55;51580835;;27250;84200;56950;2,98
764155;13;13.01.2023 15:42:11;53926747;;28150;86650;58500;2,85
764155;14;13.01.2023 15:42:24;73916363;;25950;91250;65300;2,7
764155;15;13.01.2023 15:42:40;51156164;;24650;89600;64950;2,74
764155;16;13.01.2023 15:42:56;57253213;;25800;92400;66600;2,96
764155;17;13.01.2023 15:43:09;52025772;;25900;91100;65200;2,98
764155;18;13.01.2023 15:43:21;54770987;;24950;90250;65300;2,9
764155;19;13.01.2023 15:43:37;57342008;;25700;90650;64950;2,86
764155;20;13.01.2023 15:43:50;75106047;;26150;90100;63950;2,79
764155;21;13.01.2023 15:44:06;51111201;;22700;81500;58800;2,72
764155;22;13.01.2023 15:44:19;51217149;;23550;82700;59150;2,61
764155;23;13.01.2023 15:44:35;58643610;;26700;90800;64100;2,63
764155;24;13.01.2023 15:44:51;57206518;;27750;92900;65150;2,72
764155;25;13.01.2023 15:45:08;74990284;;26600;90600;64000;2,79
764155;26;13.01.2023 15:45:20;55949630;;25950;90500;64550;2,87
764155;27;13.01.2023 15:45:36;50337021;;26400;91500;65100;2,94
764155;28;13.01.2023 15:45:49;57711590;;24450;89750;65300;2,94
764155;29;13.01.2023 15:46:05;73994311;;27500;92100;64600;2,85
764155;30;13.01.2023 15:46:17;55948475;;26150;90100;63950;2,72
764155;31;13.01.2023 15:46:34;51893469;;26350;90100;63750;2,64
764155;32;13.01.2023 15:46:50;50064203;;24450;86300;61850;2,82
764155;33;13.01.2023 15:47:02;51392314;;25050;83050;58000;3,03
764155;34;13.01.2023 15:47:19;50059732;;26600;90900;64300;3,2
764155;35;13.01.2023 15:47:31;73954182;;27350;92950;65600;3,26
764155;36;13.01.2023 15:47:43;53930897;;25750;83600;57850;3,31
764155;37;13.01.2023 15:47:56;53881140;;26800;91700;64900;3,04
764155;38;13.01.2023 15:48:08;54407507;;26850;91350;64500;2,63
764155;39;13.01.2023 15:48:24;73994659;;27450;92600;65150;2,61
764155;40;13.01.2023 15:48:41;50598580;;24700;89900;65200;2,89
764155;41;13.01.2023 15:48:53;51211704;;25550;84900;59350;3,14
764196;40;13.01.2023 17:29:22;57226920;106;0;26200;0;-2,35
764196;39;13.01.2023 17:29:38;51634772;86;0;26100;0;-2,39
764196;38;13.01.2023 17:29:59;54664107;66;0;25900;0;-2,46
764196;37;13.01.2023 17:30:15;73990202;106;0;26550;0;-2,52
764196;36;13.01.2023 17:30:32;51783322;66;0;26700;0;-2,52
764196;35;13.01.2023 17:30:48;75121962;106;0;27050;0;-2,46
764196;34;13.01.2023 17:31:08;57380206;66;0;25250;0;-2,57
764196;33;13.01.2023 17:31:25;50064070;66;0;23900;0;-2,72
764196;32;13.01.2023 17:31:41;51192896;86;0;27950;0;-2,77
764196;31;13.01.2023 17:31:58;50354125;72;0;27300;0;-3,05
764196;30;13.01.2023 17:32:16;58649765;90;0;27050;0;-3,34
764196;29;13.01.2023 17:32:26;57283616;90;0;26750;0;-3,47
764196;28;13.01.2023 17:32:39;50354695;53à;0;25500;0;-3,49
764196;27;13.01.2023 17:32:51;75058875;66;0;25800;0;-3,05
764196;26;13.01.2023 17:33:03;55552905;106;0;25900;0;-2,38
764196;25;13.01.2023 17:33:24;57377301;66;0;24800;0;-2,69
764196;24;13.01.2023 17:33:46;51995967;66;0;25800;0;-3,12
764196;23;13.01.2023 17:33:56;75066654;106;0;25800;0;-2,89
764196;22;13.01.2023 17:34:14;54714829;106;0;26650;0;-2,7
764196;21;13.01.2023 17:34:31;50938257;90;0;26600;0;-2,94
764196;20;13.01.2023 17:34:47;57171001;90;0;27200;0;-3,27
764196;19;13.01.2023 17:34:58;57376923;66;0;25800;0;-3
764196;18;13.01.2023 17:35:10;57466096;66;0;26250;0;-2,66
764196;17;13.01.2023 17:35:27;75115683;101;0;25150;0;-2,86
764196;16;13.01.2023 17:35:43;57071920;90;0;26700;0;-3,1
764196;15;13.01.2023 17:35:59;55946081;106;0;26850;0;-2,86
764196;14;13.01.2023 17:36:12;73007411;90;0;26300;0;-2,63
764196;13;13.01.2023 17:36:28;51920163;66;0;25800;0;-2,49
764196;12;13.01.2023 17:36:48;51471365;79;0;25800;0;-2,47
764196;11;13.01.2023 17:37:05;57271777;90;0;25750;0;-2,62
764196;10;13.01.2023 17:37:21;50732080;66;0;25900;0;-2,67
764196;9;13.01.2023 17:37:38;54714977;106;0;26900;0;-2,59
764196;8;13.01.2023 17:37:54;50418995;90;0;26550;0;-2,55
764196;7;13.01.2023 17:38:10;50334572;66;0;26550;0;-2,47
764196;6;13.01.2023 17:38:31;73921900;106;0;25750;0;-2,49
764196;5;13.01.2023 17:38:47;50350537;66;0;26400;0;-2,64
764196;4;13.01.2023 17:39:04;55950448;90;0;27000;0;-2,84
764196;3;13.01.2023 17:39:20;51248284;66;0;25800;0;-2,99
764196;2;13.01.2023 17:39:36;73060162;90;0;26800;0;-3,06
764196;1;13.01.2023 17:39:49;55331789;90;0;26050;0;-3,22
764236;1;14.01.2023 02:46:09;73025876;;26750;27200;450;2,99
764236;2;14.01.2023 02:46:26;75092015;;24850;24750;0;3,06
764236;3;14.01.2023 02:46:42;51874709;;26750;90500;63750;2,61
764236;4;14.01.2023 02:46:54;57341729;;25850;90500;64650;2,27
764236;5;14.01.2023 02:47:11;53263109;;25100;89900;64800;1,96
764236;6;14.01.2023 02:47:31;50186360;;26050;90000;63950;2,01
764236;7;14.01.2023 02:47:55;58649906;;26800;90700;63900;2,47
764236;8;14.01.2023 02:48:12;57212912;;26200;90150;63950;2,86
764236;9;14.01.2023 02:48:28;50081611;;25950;89650;63700;3,12
764236;10;14.01.2023 02:48:41;51305589;;26550;90350;63800;3,33
764236;11;14.01.2023 02:48:53;55053185;;26400;91600;65200;3,42
764236;12;14.01.2023 02:49:05;57227530;;25550;89600;64050;3,28
764236;13;14.01.2023 02:49:17;75081422;;26500;92300;65800;3,07
764236;14;14.01.2023 02:49:30;54098355;;25200;89150;63950;2,88
764236;15;14.01.2023 02:49:46;73993636;;25550;89350;63800;2,69
764236;16;14.01.2023 02:49:58;51833382;;26150;91300;65150;2,57
764236;17;14.01.2023 02:50:15;75054460;;26450;90250;63800;2,52
764236;18;14.01.2023 02:50:31;51555530;;25750;80150;54400;2,52
764236;19;14.01.2023 02:50:47;51560761;;25250;82550;57300;2,58
764236;20;14.01.2023 02:51:04;51253193;;25450;83450;58000;2,7
764236;21;14.01.2023 02:51:20;55344592;;25850;90200;64350;2,84
764236;22;14.01.2023 02:51:33;53927448;;28250;86300;58050;3,01
764236;23;14.01.2023 02:51:49;51215150;;24750;88200;63450;3,18
764236;24;14.01.2023 02:52:01;51144582;;23900;82050;58150;3,4
764236;25;14.01.2023 02:52:13;55050918;;27250;91550;64300;3,58
