id_scales;trnum_in;trnum_out;invnum_in;invnum_out;num_in;num_out;date_in;date_out;deltatetime;tare_in;tare_out;brutto;netto;deltaweight;hash_group
8151;782212;782329;73924029;73924029;13;13;2023-04-10 02:36:04;2023-04-10 12:18:25;9,71;27250;27250;88650;61400;61400;9fa8884b344093d14e794d05ab06eb51
8152;782212;782329;55303697;55303697;12;12;2023-04-10 02:36:20;2023-04-10 12:18:09;9,7;25300;25300;86450;61150;61150;9fa8884b344093d14e794d05ab06eb51
8153;782212;782329;51253193;51253193;11;11;2023-04-10 02:36:43;2023-04-10 12:17:52;9,69;25450;25450;77400;51950;51950;9fa8884b344093d14e794d05ab06eb51
8154;782212;782329;75101758;75101758;10;10;2023-04-10 02:36:57;2023-04-10 12:17:36;9,68;24650;24650;86250;61600;61600;9fa8884b344093d14e794d05ab06eb51
8155;782212;782329;54098405;54098405;9;9;2023-04-10 02:37:14;2023-04-10 12:17:24;9,67;24800;24800;85750;60950;60950;9fa8884b344093d14e794d05ab06eb51
8156;782212;782329;50148378;50148378;8;8;2023-04-10 02:37:30;2023-04-10 12:17:08;9,66;26550;26550;87850;61300;61300;9fa8884b344093d14e794d05ab06eb51
8157;782212;782329;73913154;73913154;7;7;2023-04-10 02:37:46;2023-04-10 12:16:55;9,65;25750;25750;86250;60500;60500;9fa8884b344093d14e794d05ab06eb51
8158;782212;782329;51220168;51220168;6;6;2023-04-10 02:38:03;2023-04-10 12:16:43;9,64;23450;23450;76100;52650;52650;9fa8884b344093d14e794d05ab06eb51
8159;782212;782329;55550255;55550255;5;5;2023-04-10 02:38:19;2023-04-10 12:16:27;9,64;26600;26600;87850;61250;61250;9fa8884b344093d14e794d05ab06eb51
8160;782212;782329;50651983;50651983;4;4;2023-04-10 02:38:36;2023-04-10 12:16:10;9,63;23850;23850;84850;61000;61000;9fa8884b344093d14e794d05ab06eb51
8161;782212;782329;50651884;50651884;3;3;2023-04-10 02:38:52;2023-04-10 12:15:54;9,62;24700;24700;86000;61300;61300;9fa8884b344093d14e794d05ab06eb51
8162;782212;782329;54614052;54614052;2;2;2023-04-10 02:39:10;2023-04-10 12:15:42;9,61;25900;25900;26200;300;300;9fa8884b344093d14e794d05ab06eb51
8163;782212;782329;57234874;57234874;1;1;2023-04-10 02:39:21;2023-04-10 12:15:25;9,6;26000;26000;26050;50;50;9fa8884b344093d14e794d05ab06eb51
8201;782289;782409;75114751;75114751;40;40;2023-04-10 10:52:27;2023-04-11 01:11:16;14,31;25050;25050;89000;63950;63950;94669c7891f96e6e52d16d1df9b18f75
8202;782289;782409;75049973;75049973;39;39;2023-04-10 10:52:44;2023-04-11 01:11:04;14,31;25500;25500;88750;63250;63250;94669c7891f96e6e52d16d1df9b18f75
8203;782289;782409;73220980;73220980;38;38;2023-04-10 10:53:04;2023-04-11 01:10:51;14,3;26850;26850;91850;65000;65000;94669c7891f96e6e52d16d1df9b18f75
8204;782289;782409;57206260;57206260;37;37;2023-04-10 10:53:20;2023-04-11 01:10:39;14,29;26900;26900;90000;63100;63100;94669c7891f96e6e52d16d1df9b18f75
8205;782289;782409;75098038;75098038;36;36;2023-04-10 10:53:37;2023-04-11 01:10:27;14,28;26850;26850;90850;64000;64000;94669c7891f96e6e52d16d1df9b18f75
8206;782289;782409;50767094;50767094;35;35;2023-04-10 10:53:53;2023-04-11 01:10:14;14,27;24850;24850;89950;65100;65100;94669c7891f96e6e52d16d1df9b18f75
8207;782289;782409;51752244;51752244;34;34;2023-04-10 10:54:10;2023-04-11 01:10:02;14,26;24350;24350;82100;57750;57750;94669c7891f96e6e52d16d1df9b18f75
8208;782289;782409;73912065;73912065;33;33;2023-04-10 10:54:26;2023-04-11 01:09:50;14,26;26100;26100;89500;63400;63400;94669c7891f96e6e52d16d1df9b18f75
8209;782289;782409;75104570;75104570;32;32;2023-04-10 10:54:42;2023-04-11 01:09:38;14,25;26000;26000;88800;62800;62800;94669c7891f96e6e52d16d1df9b18f75
8210;782289;782409;57147266;57147266;31;31;2023-04-10 10:54:59;2023-04-11 01:09:25;14,24;26350;26350;89200;62850;62850;94669c7891f96e6e52d16d1df9b18f75
8211;782289;782409;54240171;54240171;30;30;2023-04-10 10:55:17;2023-04-11 01:09:09;14,23;26850;26850;89850;63000;63000;94669c7891f96e6e52d16d1df9b18f75
8212;782289;782409;51833689;51833689;29;29;2023-04-10 10:55:27;2023-04-11 01:08:57;14,22;26050;26050;89950;63900;63900;94669c7891f96e6e52d16d1df9b18f75
8213;782289;782409;52116092;52116092;28;28;2023-04-10 10:55:40;2023-04-11 01:08:40;14,22;26900;26900;91800;64900;64900;94669c7891f96e6e52d16d1df9b18f75
8214;782289;782409;57178527;57178527;27;27;2023-04-10 10:55:52;2023-04-11 01:08:28;14,21;27150;27150;92200;65050;65050;94669c7891f96e6e52d16d1df9b18f75
8215;782289;782409;54241732;54241732;26;26;2023-04-10 10:56:04;2023-04-11 01:08:16;14,2;26100;26100;89450;63350;63350;94669c7891f96e6e52d16d1df9b18f75
8216;782289;782409;51457828;51457828;25;25;2023-04-10 10:56:22;2023-04-11 01:08:03;14,19;25700;25700;88150;62450;62450;94669c7891f96e6e52d16d1df9b18f75
8217;782289;782409;73737785;73737785;24;24;2023-04-10 10:56:33;2023-04-11 01:07:51;14,19;26800;26800;89900;63100;63100;94669c7891f96e6e52d16d1df9b18f75
8218;782289;782409;51031367;51031367;23;23;2023-04-10 10:56:45;2023-04-11 01:07:39;14,18;23850;23850;82550;58700;58700;94669c7891f96e6e52d16d1df9b18f75
8219;782289;782409;52020138;52020138;22;22;2023-04-10 10:56:58;2023-04-11 01:07:27;14,17;26350;26350;89300;62950;62950;94669c7891f96e6e52d16d1df9b18f75
8220;782289;782409;73189185;73189185;21;21;2023-04-10 10:57:10;2023-04-11 01:07:18;14,17;26700;26700;89850;63150;63150;94669c7891f96e6e52d16d1df9b18f75
8221;782289;782409;75112482;75112482;20;20;2023-04-10 10:57:28;2023-04-11 01:07:06;14,16;27050;27050;90300;63250;63250;94669c7891f96e6e52d16d1df9b18f75
8222;782289;782409;57410110;57410110;19;19;2023-04-10 10:57:35;2023-04-11 01:06:54;14,16;26700;26700;90950;64250;64250;94669c7891f96e6e52d16d1df9b18f75
8223;782289;782409;57287344;57287344;18;18;2023-04-10 10:57:51;2023-04-11 01:06:45;14,15;26700;26700;91950;65250;65250;94669c7891f96e6e52d16d1df9b18f75
8224;782289;782409;55946511;55946511;17;17;2023-04-10 10:58:03;2023-04-11 01:06:33;14,14;26800;26800;91550;64750;64750;94669c7891f96e6e52d16d1df9b18f75
8225;782289;782409;51656593;51656593;16;16;2023-04-10 10:58:15;2023-04-11 01:06:21;14,14;26000;26000;86050;60050;60050;94669c7891f96e6e52d16d1df9b18f75
8226;782289;782409;75047621;75047621;15;15;2023-04-10 10:58:33;2023-04-11 01:06:05;14,13;26200;26200;90050;63850;63850;94669c7891f96e6e52d16d1df9b18f75
8227;782289;782409;73912883;73912883;14;14;2023-04-10 10:58:44;2023-04-11 01:05:52;14,12;26200;26200;90200;64000;64000;94669c7891f96e6e52d16d1df9b18f75
8228;782289;782409;51752376;51752376;13;13;2023-04-10 10:59:00;2023-04-11 01:05:32;14,11;24550;24550;82200;57650;57650;94669c7891f96e6e52d16d1df9b18f75
8229;782289;782409;73923500;73923500;12;12;2023-04-10 10:59:17;2023-04-11 01:05:15;14,1;26650;26650;89700;63050;63050;94669c7891f96e6e52d16d1df9b18f75
8230;782289;782409;73916934;73916934;11;11;2023-04-10 10:59:29;2023-04-11 01:04:59;14,09;25950;25950;88950;63000;63000;94669c7891f96e6e52d16d1df9b18f75
8231;782289;782409;50591338;50591338;10;10;2023-04-10 10:59:41;2023-04-11 01:04:47;14,08;23300;23300;80450;57150;57150;94669c7891f96e6e52d16d1df9b18f75
8232;782289;782409;54702915;54702915;9;9;2023-04-10 10:59:59;2023-04-11 01:04:31;14,08;26400;26400;89500;63100;63100;94669c7891f96e6e52d16d1df9b18f75
8233;782289;782409;57380024;57380024;8;8;2023-04-10 11:00:10;2023-04-11 01:04:18;14,07;26900;26900;91250;64350;64350;94669c7891f96e6e52d16d1df9b18f75
8234;782289;782409;57132243;57132243;7;7;2023-04-10 11:00:22;2023-04-11 01:04:06;14,06;26400;26400;90200;63800;63800;94669c7891f96e6e52d16d1df9b18f75
8235;782289;782409;57679227;57679227;6;6;2023-04-10 11:00:39;2023-04-11 01:03:50;14,05;27050;27050;91750;64700;64700;94669c7891f96e6e52d16d1df9b18f75
8236;782289;782409;73021776;73021776;5;5;2023-04-10 11:00:55;2023-04-11 01:03:33;14,04;27000;27000;89550;62550;62550;94669c7891f96e6e52d16d1df9b18f75
8237;782289;782409;50355239;50355239;4;4;2023-04-10 11:01:11;2023-04-11 01:03:17;14,04;27100;27100;84700;57600;57600;94669c7891f96e6e52d16d1df9b18f75
8238;782289;782409;57248478;57248478;3;3;2023-04-10 11:01:24;2023-04-11 01:03:04;14,03;26150;26150;89500;63350;63350;94669c7891f96e6e52d16d1df9b18f75
8239;782289;782409;58642349;58642349;2;2;2023-04-10 11:01:40;2023-04-11 01:02:48;14,02;26850;26850;26850;0;0;94669c7891f96e6e52d16d1df9b18f75
8240;782289;782409;55052393;55052393;1;1;2023-04-10 11:01:53;2023-04-11 01:02:36;14,01;26150;26150;26150;0;0;94669c7891f96e6e52d16d1df9b18f75
8281;782369;782449;51720928;51720928;40;40;2023-04-10 18:17:13;2023-04-11 06:03:04;11,76;24100;24100;76050;51950;51950;f1ed421ff38efcad492aa7adae462f3f
8282;782369;782449;73772485;73772485;39;39;2023-04-10 18:17:25;2023-04-11 06:02:51;11,76;26950;26950;87600;60650;60650;f1ed421ff38efcad492aa7adae462f3f
8283;782369;782449;50418599;50418599;38;38;2023-04-10 18:17:42;2023-04-11 06:02:39;11,75;26800;26800;87000;60200;60200;f1ed421ff38efcad492aa7adae462f3f
8284;782369;782449;75114868;75114868;37;37;2023-04-10 18:17:58;2023-04-11 06:02:31;11,74;24950;24950;86650;61700;61700;f1ed421ff38efcad492aa7adae462f3f
8285;782369;782449;75089839;75089839;36;36;2023-04-10 18:18:14;2023-04-11 06:02:19;11,73;26050;26050;84500;58450;58450;f1ed421ff38efcad492aa7adae462f3f
8286;782369;782449;50059856;50059856;35;35;2023-04-10 18:18:31;2023-04-11 06:02:02;11,73;26450;26450;86750;60300;60300;f1ed421ff38efcad492aa7adae462f3f
8287;782369;782449;54593801;54593801;34;34;2023-04-10 18:18:47;2023-04-11 06:01:50;11,72;26600;26600;86850;60250;60250;f1ed421ff38efcad492aa7adae462f3f
8288;782369;782449;52089190;52089190;33;33;2023-04-10 18:19:04;2023-04-11 06:01:33;11,71;27050;27050;87750;60700;60700;f1ed421ff38efcad492aa7adae462f3f
8289;782369;782449;75134254;75134254;32;32;2023-04-10 18:19:20;2023-04-11 06:01:17;11,7;26500;26500;86650;60150;60150;f1ed421ff38efcad492aa7adae462f3f
8290;782369;782449;75007732;75007732;31;31;2023-04-10 18:19:36;2023-04-11 06:01:05;11,69;26500;26500;86850;60350;60350;f1ed421ff38efcad492aa7adae462f3f
8291;782369;782449;57407413;57407413;30;30;2023-04-10 18:19:53;2023-04-11 06:00:49;11,68;27150;27150;87600;60450;60450;f1ed421ff38efcad492aa7adae462f3f
8292;782369;782449;73010647;73010647;29;29;2023-04-10 18:20:05;2023-04-11 06:00:36;11,68;25750;25750;86450;60700;60700;f1ed421ff38efcad492aa7adae462f3f
8293;782369;782449;51174928;51174928;28;28;2023-04-10 18:20:21;2023-04-11 06:00:24;11,67;24600;24600;85350;60750;60750;f1ed421ff38efcad492aa7adae462f3f
8294;782369;782449;50050855;50050855;27;27;2023-04-10 18:20:39;2023-04-11 06:00:08;11,66;24350;24350;76000;51650;51650;f1ed421ff38efcad492aa7adae462f3f
8295;782369;782449;50001924;50001924;26;26;2023-04-10 18:20:51;2023-04-11 05:59:51;11,65;23650;23650;75200;51550;51550;f1ed421ff38efcad492aa7adae462f3f
8296;782369;782449;51897122;51897122;25;25;2023-04-10 18:21:02;2023-04-11 05:59:35;11,64;26200;26200;88000;61800;61800;f1ed421ff38efcad492aa7adae462f3f
8297;782369;782449;54664586;54664586;24;24;2023-04-10 18:21:19;2023-04-11 05:59:19;11,63;25950;25950;87600;61650;61650;f1ed421ff38efcad492aa7adae462f3f
8298;782369;782449;73995565;73995565;23;23;2023-04-10 18:21:37;2023-04-11 05:59:06;11,62;25900;25900;86400;60500;60500;f1ed421ff38efcad492aa7adae462f3f
8299;782369;782449;73067803;73067803;22;22;2023-04-10 18:21:47;2023-04-11 05:58:54;11,62;26750;26750;87700;60950;60950;f1ed421ff38efcad492aa7adae462f3f
8300;782369;782449;73012049;73012049;21;21;2023-04-10 18:22:00;2023-04-11 05:58:37;11,61;26050;26050;87550;61500;61500;f1ed421ff38efcad492aa7adae462f3f
8301;782369;782449;74929837;74929837;20;20;2023-04-10 18:22:12;2023-04-11 05:58:21;11,6;24400;24400;85600;61200;61200;f1ed421ff38efcad492aa7adae462f3f
8302;782369;782449;54098645;54098645;19;19;2023-04-10 18:22:28;2023-04-11 05:58:05;11,59;26100;26100;87800;61700;61700;f1ed421ff38efcad492aa7adae462f3f
8303;782369;782449;57199283;57199283;18;18;2023-04-10 18:22:46;2023-04-11 05:57:48;11,58;25700;25700;86050;60350;60350;f1ed421ff38efcad492aa7adae462f3f
8304;782369;782449;50604180;50604180;17;17;2023-04-10 18:22:57;2023-04-11 05:57:32;11,58;26150;26150;77800;51650;51650;f1ed421ff38efcad492aa7adae462f3f
8305;782369;782449;57195513;57195513;16;16;2023-04-10 18:23:13;2023-04-11 05:57:11;11,57;26950;26950;88650;61700;61700;f1ed421ff38efcad492aa7adae462f3f
8306;782369;782449;75129460;75129460;15;15;2023-04-10 18:23:30;2023-04-11 05:56:51;11,56;27100;27100;87950;60850;60850;f1ed421ff38efcad492aa7adae462f3f
8307;782369;782449;75092015;75092015;14;14;2023-04-10 18:23:46;2023-04-11 05:56:26;11,54;24650;24650;85900;61250;61250;f1ed421ff38efcad492aa7adae462f3f
8308;782369;782449;73922122;73922122;13;13;2023-04-10 18:23:59;2023-04-11 05:56:06;11,54;26700;26700;87400;60700;60700;f1ed421ff38efcad492aa7adae462f3f
8309;782369;782449;57030926;57030926;12;12;2023-04-10 18:24:15;2023-04-11 05:55:45;11,52;26800;26800;87400;60600;60600;f1ed421ff38efcad492aa7adae462f3f
8310;782369;782449;57410300;57410300;11;11;2023-04-10 18:24:31;2023-04-11 05:55:29;11,52;25850;25850;86700;60850;60850;f1ed421ff38efcad492aa7adae462f3f
8311;782369;782449;50081637;50081637;10;10;2023-04-10 18:24:48;2023-04-11 05:55:13;11,51;25950;25950;86550;60600;60600;f1ed421ff38efcad492aa7adae462f3f
8312;782369;782449;73070179;73070179;9;9;2023-04-10 18:25:04;2023-04-11 05:54:56;11,5;26800;26800;88250;61450;61450;f1ed421ff38efcad492aa7adae462f3f
8313;782369;782449;50652163;50652163;8;8;2023-04-10 18:25:20;2023-04-11 05:54:40;11,49;24650;24650;85350;60700;60700;f1ed421ff38efcad492aa7adae462f3f
8314;782369;782449;50001437;50001437;7;7;2023-04-10 18:25:37;2023-04-11 05:54:28;11,48;25200;25200;75600;50400;50400;f1ed421ff38efcad492aa7adae462f3f
8315;782369;782449;50624022;50624022;6;6;2023-04-10 18:25:53;2023-04-11 05:54:11;11,47;24100;24100;84150;60050;60050;f1ed421ff38efcad492aa7adae462f3f
8316;782369;782449;73018103;73018103;5;5;2023-04-10 18:26:15;2023-04-11 05:53:55;11,46;26750;26750;88100;61350;61350;f1ed421ff38efcad492aa7adae462f3f
8317;782369;782449;57546293;57546293;4;4;2023-04-10 18:26:30;2023-04-11 05:53:34;11,45;24650;24650;85300;60650;60650;f1ed421ff38efcad492aa7adae462f3f
8318;782369;782449;57019168;57019168;3;3;2023-04-10 18:26:48;2023-04-11 05:53:18;11,44;27050;27050;88250;61200;61200;f1ed421ff38efcad492aa7adae462f3f
8319;782369;782449;73310088;73310088;2;2;2023-04-10 18:26:59;2023-04-11 05:53:02;11,43;26300;26300;26250;0;-50;f1ed421ff38efcad492aa7adae462f3f
8320;782369;782449;73060329;73060329;1;1;2023-04-10 18:27:17;2023-04-11 05:52:45;11,42;26000;26000;25700;0;-300;f1ed421ff38efcad492aa7adae462f3f
8401;782489;782569;54253083;54253083;40;40;2023-04-11 13:34:19;2023-04-12 04:32:21;14,97;26900;26900;87350;60450;60450;d93aac39e56085fd9c6e6ec626532ebb
8402;782489;782569;75138909;75138909;39;39;2023-04-11 13:34:31;2023-04-12 04:32:12;14,96;25950;25950;25850;0;-100;d93aac39e56085fd9c6e6ec626532ebb
8403;782489;782569;57381378;57381378;38;38;2023-04-11 13:34:44;2023-04-12 04:32:00;14,95;26950;26950;87500;60550;60550;d93aac39e56085fd9c6e6ec626532ebb
8404;782489;782569;58295973;58295973;37;37;2023-04-11 13:35:01;2023-04-12 04:31:48;14,95;24600;24600;24500;0;-100;d93aac39e56085fd9c6e6ec626532ebb
8405;782489;782569;50029180;50029180;36;36;2023-04-11 13:35:14;2023-04-12 04:31:40;14,94;24250;24250;85450;61200;61200;d93aac39e56085fd9c6e6ec626532ebb
8406;782489;782569;51761716;51761716;35;35;2023-04-11 13:35:25;2023-04-12 04:31:27;14,93;24450;24450;75950;51500;51500;d93aac39e56085fd9c6e6ec626532ebb
8407;782489;782569;50644996;50644996;34;34;2023-04-11 13:35:37;2023-04-12 04:31:11;14,93;25850;25850;25800;0;-50;d93aac39e56085fd9c6e6ec626532ebb
8408;782489;782569;55305205;55305205;33;33;2023-04-11 13:35:49;2023-04-12 04:30:59;14,92;25750;25750;86900;61150;61150;d93aac39e56085fd9c6e6ec626532ebb
8409;782489;782569;55947329;55947329;32;32;2023-04-11 13:36:02;2023-04-12 04:30:42;14,91;26950;26950;87650;60700;60700;d93aac39e56085fd9c6e6ec626532ebb
8410;782489;782569;57110223;57110223;31;31;2023-04-11 13:36:14;2023-04-12 04:30:30;14,9;27050;27050;88200;61150;61150;d93aac39e56085fd9c6e6ec626532ebb
8411;782489;782569;57409203;57409203;30;30;2023-04-11 13:36:26;2023-04-12 04:30:18;14,9;26900;26900;87250;60350;60350;d93aac39e56085fd9c6e6ec626532ebb
8412;782489;782569;54712211;54712211;29;29;2023-04-11 13:36:40;2023-04-12 04:30:05;14,89;27000;27000;87850;60850;60850;d93aac39e56085fd9c6e6ec626532ebb
8413;782489;782569;73193286;73193286;28;28;2023-04-11 13:36:52;2023-04-12 04:29:53;14,88;26750;26750;87300;60550;60550;d93aac39e56085fd9c6e6ec626532ebb
8414;782489;782569;75046227;75046227;27;27;2023-04-11 13:36:59;2023-04-12 04:29:41;14,88;26350;26350;87450;61100;61100;d93aac39e56085fd9c6e6ec626532ebb
8415;782489;782569;75034876;75034876;26;26;2023-04-11 13:37:11;2023-04-12 04:29:29;14,87;27300;27300;88850;61550;61550;d93aac39e56085fd9c6e6ec626532ebb
8416;782489;782569;73067472;73067472;25;25;2023-04-11 13:37:23;2023-04-12 04:29:17;14,86;27050;27050;87850;60800;60800;d93aac39e56085fd9c6e6ec626532ebb
8417;782489;782569;73327884;73327884;24;24;2023-04-11 13:37:37;2023-04-12 04:29:04;14,86;26900;26900;87200;60300;60300;d93aac39e56085fd9c6e6ec626532ebb
8418;782489;782569;58643636;58643636;23;23;2023-04-11 13:37:49;2023-04-12 04:28:52;14,85;27150;27150;88250;61100;61100;d93aac39e56085fd9c6e6ec626532ebb
8419;782489;782569;73289886;73289886;22;22;2023-04-11 13:37:56;2023-04-12 04:28:39;14,85;26000;26000;86700;60700;60700;d93aac39e56085fd9c6e6ec626532ebb
8420;782489;782569;50054824;50054824;21;21;2023-04-11 13:38:09;2023-04-12 04:28:23;14,84;25700;25700;86750;61050;61050;d93aac39e56085fd9c6e6ec626532ebb
8421;782489;782569;73538282;73538282;20;20;2023-04-11 13:38:21;2023-04-12 04:28:07;14,83;27100;27100;88500;61400;61400;d93aac39e56085fd9c6e6ec626532ebb
8422;782489;782569;51047561;51047561;19;19;2023-04-11 13:38:34;2023-04-12 04:27:50;14,82;26250;26250;78250;52000;52000;d93aac39e56085fd9c6e6ec626532ebb
8423;782489;782569;55946776;55946776;18;18;2023-04-11 13:38:46;2023-04-12 04:27:34;14,81;27100;27100;88550;61450;61450;d93aac39e56085fd9c6e6ec626532ebb
8424;782489;782569;53947057;53947057;17;17;2023-04-11 13:38:59;2023-04-12 04:27:17;14,8;27400;27400;88350;60950;60950;d93aac39e56085fd9c6e6ec626532ebb
8425;782489;782569;75114660;75114660;16;16;2023-04-11 13:39:06;2023-04-12 04:26:57;14,8;24750;24750;86950;62200;62200;d93aac39e56085fd9c6e6ec626532ebb
8426;782489;782569;75098780;75098780;15;15;2023-04-11 13:39:18;2023-04-12 04:26:41;14,79;26850;26850;87650;60800;60800;d93aac39e56085fd9c6e6ec626532ebb
8427;782489;782569;57342156;57342156;14;14;2023-04-11 13:39:32;2023-04-12 04:26:20;14,78;26600;26600;87550;60950;60950;d93aac39e56085fd9c6e6ec626532ebb
8428;782489;782569;51107555;51107555;13;13;2023-04-11 13:39:44;2023-04-12 04:26:00;14,77;23950;23950;84600;60650;60650;d93aac39e56085fd9c6e6ec626532ebb
8429;782489;782569;54099270;54099270;12;12;2023-04-11 13:39:51;2023-04-12 04:25:43;14,76;26250;26250;87850;61600;61600;d93aac39e56085fd9c6e6ec626532ebb
8430;782489;782569;50609411;50609411;11;11;2023-04-11 13:40:03;2023-04-12 04:25:27;14,76;26150;26150;76400;50250;50250;d93aac39e56085fd9c6e6ec626532ebb
8431;782489;782569;51742690;51742690;10;10;2023-04-11 13:40:15;2023-04-12 04:25:06;14,75;27050;27050;87600;60550;60550;d93aac39e56085fd9c6e6ec626532ebb
8432;782489;782569;57372989;57372989;9;9;2023-04-11 13:40:28;2023-04-12 04:24:46;14,74;26400;26400;88050;61650;61650;d93aac39e56085fd9c6e6ec626532ebb
8433;782489;782569;54704432;54704432;8;8;2023-04-11 13:40:40;2023-04-12 04:24:34;14,73;26000;26000;86200;60200;60200;d93aac39e56085fd9c6e6ec626532ebb
8434;782489;782569;51215077;51215077;7;7;2023-04-11 13:40:52;2023-04-12 04:24:13;14,72;24950;24950;25600;650;650;d93aac39e56085fd9c6e6ec626532ebb
8435;782489;782569;75120139;75120139;6;6;2023-04-11 13:41:10;2023-04-12 04:23:53;14,71;27000;27000;88250;61250;61250;d93aac39e56085fd9c6e6ec626532ebb
8436;782489;782569;74908062;74908062;5;5;2023-04-11 13:41:22;2023-04-12 04:23:32;14,7;26300;26300;87150;60850;60850;d93aac39e56085fd9c6e6ec626532ebb
8437;782489;782569;51217016;51217016;4;4;2023-04-11 13:41:34;2023-04-12 04:23:12;14,69;23450;23450;76700;53250;53250;d93aac39e56085fd9c6e6ec626532ebb
8438;782489;782569;51111201;51111201;3;3;2023-04-11 13:41:47;2023-04-12 04:22:51;14,68;22750;22750;75050;52300;52300;d93aac39e56085fd9c6e6ec626532ebb
8439;782489;782569;50629617;50629617;2;2;2023-04-11 13:41:59;2023-04-12 04:22:35;14,68;24150;24150;24100;0;-50;d93aac39e56085fd9c6e6ec626532ebb
8440;782489;782569;50651801;50651801;1;1;2023-04-11 13:42:10;2023-04-12 04:22:18;14,67;24650;24650;24900;250;250;d93aac39e56085fd9c6e6ec626532ebb
8441;782529;782650;73953556;73953556;40;40;2023-04-11 17:53:07;2023-04-12 15:16:51;21,4;26100;26100;86500;60400;60400;0094a9c9ac3754ddbbaeefbeea8cc2f3
8442;782529;782650;75054817;75054817;39;39;2023-04-11 17:53:23;2023-04-12 15:16:39;21,39;26600;26600;87100;60500;60500;0094a9c9ac3754ddbbaeefbeea8cc2f3
8443;782529;782650;73264483;73264483;38;38;2023-04-11 17:53:39;2023-04-12 15:16:22;21,38;26350;26350;86550;60200;60200;0094a9c9ac3754ddbbaeefbeea8cc2f3
8444;782529;782650;57429722;57429722;37;37;2023-04-11 17:53:48;2023-04-12 15:16:10;21,37;26400;26400;86500;60100;60100;0094a9c9ac3754ddbbaeefbeea8cc2f3
8445;782529;782650;51413177;51413177;36;36;2023-04-11 17:54:01;2023-04-12 15:15:54;21,36;26500;26500;87300;60800;60800;0094a9c9ac3754ddbbaeefbeea8cc2f3
8446;782529;782650;74918145;74918145;35;35;2023-04-11 17:54:14;2023-04-12 15:15:41;21,36;24850;24850;84650;59800;59800;0094a9c9ac3754ddbbaeefbeea8cc2f3
8447;782529;782650;54099833;54099833;34;34;2023-04-11 17:54:24;2023-04-12 15:15:29;21,35;25400;25400;85900;60500;60500;0094a9c9ac3754ddbbaeefbeea8cc2f3
8448;782529;782650;51991826;51991826;33;33;2023-04-11 17:54:37;2023-04-12 15:15:17;21,34;25900;25900;86600;60700;60700;0094a9c9ac3754ddbbaeefbeea8cc2f3
8449;782529;782650;50554286;50554286;32;32;2023-04-11 17:54:53;2023-04-12 15:15:04;21,34;24300;24300;84250;59950;59950;0094a9c9ac3754ddbbaeefbeea8cc2f3
8450;782529;782650;75009860;75009860;31;31;2023-04-11 17:55:06;2023-04-12 15:14:52;21,33;26050;26050;86500;60450;60450;0094a9c9ac3754ddbbaeefbeea8cc2f3
8451;782529;782650;75097469;75097469;30;30;2023-04-11 17:55:23;2023-04-12 15:14:36;21,32;25800;25800;85550;59750;59750;0094a9c9ac3754ddbbaeefbeea8cc2f3
8452;782529;782650;75127555;75127555;29;29;2023-04-11 17:55:35;2023-04-12 15:14:24;21,31;25000;25000;87000;62000;62000;0094a9c9ac3754ddbbaeefbeea8cc2f3
8453;782529;782650;73007015;73007015;28;28;2023-04-11 17:55:47;2023-04-12 15:14:11;21,31;26550;26550;86550;60000;60000;0094a9c9ac3754ddbbaeefbeea8cc2f3
8454;782529;782650;51394534;51394534;27;27;2023-04-11 17:55:59;2023-04-12 15:13:55;21,3;25950;25950;86350;60400;60400;0094a9c9ac3754ddbbaeefbeea8cc2f3
8455;782529;782650;75101832;75101832;26;26;2023-04-11 17:56:17;2023-04-12 15:13:43;21,29;24550;24550;85800;61250;61250;0094a9c9ac3754ddbbaeefbeea8cc2f3
8456;782529;782650;75091389;75091389;25;25;2023-04-11 17:56:27;2023-04-12 15:13:30;21,28;27050;27050;87500;60450;60450;0094a9c9ac3754ddbbaeefbeea8cc2f3
8457;782529;782650;54681929;54681929;24;24;2023-04-11 17:56:40;2023-04-12 15:13:14;21,28;25250;25250;85050;59800;59800;0094a9c9ac3754ddbbaeefbeea8cc2f3
8458;782529;782650;50730779;50730779;23;23;2023-04-11 17:57:00;2023-04-12 15:12:57;21,27;25650;25650;78350;52700;52700;0094a9c9ac3754ddbbaeefbeea8cc2f3
8459;782529;782650;51886257;51886257;22;22;2023-04-11 17:57:18;2023-04-12 15:12:41;21,26;26600;26600;87550;60950;60950;0094a9c9ac3754ddbbaeefbeea8cc2f3
8460;782529;782650;73966905;73966905;21;21;2023-04-11 17:57:25;2023-04-12 15:12:21;21,25;26600;26600;87900;61300;61300;0094a9c9ac3754ddbbaeefbeea8cc2f3
8461;782529;782650;57210932;57210932;20;20;2023-04-11 17:57:37;2023-04-12 15:12:00;21,24;25950;25950;86800;60850;60850;0094a9c9ac3754ddbbaeefbeea8cc2f3
8462;782529;782650;51151702;51151702;19;19;2023-04-11 17:57:53;2023-04-12 15:11:44;21,23;23050;23050;75350;52300;52300;0094a9c9ac3754ddbbaeefbeea8cc2f3
8463;782529;782650;57295511;57295511;18;18;2023-04-11 17:58:10;2023-04-12 15:11:23;21,22;26900;26900;88100;61200;61200;0094a9c9ac3754ddbbaeefbeea8cc2f3
